,sport,school,coach
3523,baseball,Gaston,Ray Gardner
3524,baseball,Knappa,Jeff Miller
3525,baseball,Nestucca,Clint Sisco
3526,baseball,Perrydale,David Shultz
3527,baseball,West Greene,shawn Lohr
3528,baseball,Quigley Catholic,Kip Richeal
3529,baseball,Allegheny-Clarion Valley,John Irwin
3530,baseball,Arts Academy at Benjamin Rush,Dominic Doyle
3531,baseball,Avella,Jason Fogg
3532,baseball,Benton,Jim Shires
3533,baseball,Berlin Brothersvalley,Tanner Prosser
3534,baseball,Bishop Carroll,Bill Schenk
3535,baseball,Blacklick Valley,Garry Wurm
3536,baseball,Bucktail,William Probst Jr.
3537,baseball,California,Lou Pasquale
3538,baseball,Calvary Baptist,Micah McClay
3539,baseball,Cameron County,Saul Solveson
3540,baseball,Canton,Becky Bellows
3541,baseball,Carson Long Military Academy,Steven Kratz
3542,baseball,Clairton,Andre Carr
3543,baseball,Clarion Area,Robert Jewett
3544,baseball,Clarion-Limestone,Todd Smith
3545,baseball,Claysburg-Kimmel,Justin Harris
3546,baseball,Conemaugh Valley,David Pisczek
3547,baseball,Cornell,Brian Mihalyi
3548,baseball,Cowanesque Valley,Jamie St Peter
3549,baseball,Delaware County Christian,Jeff Wisnewski
3550,baseball,DuBois Central Catholic,Adam Fox
3551,baseball,Eden Christian Academy,Steve Good
3552,baseball,Faith Christian Academy,Ed Curry
3553,baseball,Fannett Metal,Paul Coffman
3554,baseball,Ferndale,Steve Clawson
3555,baseball,Forbes Road,Randy Gelvin
3556,baseball,Forest City,Todd Lesjack
3557,baseball,Friends Select,tim litz
3558,baseball,Galeton,Chris Kalacinski
3559,baseball,Geibel Catholic,Ryan Huey
3560,baseball,Girard Academic Music Program,Art Kratchman
3561,baseball,Glendale,Ray Berger
3562,baseball,Greensburg Central Catholic,Dennis Reist
3563,baseball,Greenwood,Mark Sherman
3564,baseball,High Point Baptist Academy,Bryon Kauffman
3565,baseball,Homer-Center,Scott Bauer
3566,baseball,Jeannette,Marcus Clarkson
3567,baseball,Jefferson-Morgan,John Curtis
3568,baseball,Jenkintown,George Vafiadis
3569,baseball,Juniata Valley,Don Price
3570,baseball,Kennedy Catholic,Steve Pinney
3571,baseball,Lancaster County Christian,Mark Hobbs
3572,baseball,Lebanon Catholic,glenn meck
3573,baseball,Leechburg,Andrew Martin
3574,baseball,Lincoln Leadership Academy,Brian Godshall
3575,baseball,Living Word Christian,Janet Chapin
3576,baseball,Mapletown,Brian Lewandowsky
3577,baseball,Meyersdale,Buddy Howsare
3578,baseball,Millersburg,William Kerr
3579,baseball,Millville,Chad Holdren
3580,baseball,MMI Preparatory School,Ryan Jastremsky
3581,baseball,Monessen,Bill Matush
3582,baseball,Montgomery,Jason Rupert
3583,baseball,Morrisville,Mike Rush
3584,baseball,Mount Calvary Christian,James Sintic
3585,baseball,Nativity BVM,Chris Polm
3586,baseball,Northern Bedford County,David Mcilnay
3587,baseball,Northern Potter,Cale Grimes
3588,baseball,Notre Dame,Kevin Hezel
3589,baseball,Oswayo Valley,Brad Buchholz
3590,baseball,Otto-Eldred,Jame Thomas
3591,baseball,Philadelphia Montgomery Christian Academy,Rob Lyons
3592,baseball,Plumstead Christian,Bill Weaver
3593,baseball,Port Allegany,Nate Zitnik
3594,baseball,Rochester,Brian Verrico
3595,baseball,Rockwood,Steve Barto
3596,baseball,Salem Christian,Matt Landis
3597,baseball,Salisbury Elk Lick,Marty Kemp
3598,baseball,Saltsburg,Mark Palmer
3599,baseball,Sankofa Freedom Academy,Darrius Rowser
3600,baseball,Sayre,Jamie VanDuzer
3601,baseball,Sewickley Academy,Andrew Petruska
3602,baseball,Shanksville Stonycreek,Lucas Mihelcic
3603,baseball,Smethport,Colby Austin
3604,baseball,Springdale,Brett Burger
3605,baseball,St. Joseph,Kurt Krebs
3606,baseball,Sugar Valley Rural,Chuck Walizer
3607,baseball,Sullivan County,David Doyle
3608,baseball,Susquehanna,Jake Johnson
3609,baseball,The Christian Academy,David Cook
3610,baseball,Tri-Valley,Robert Felty
3611,baseball,Turkeyfoot Valley Area,Bob Stimmell
3612,baseball,Union,Angelo Salvo
3613,baseball,Union Area,Bill Sanders
3614,baseball,Vincentian Academy,Bradley Bestic
3615,baseball,Weatherly,Brian Kaminski
3616,baseball,West Middlesex,Kevin Hoffman
3617,baseball,Western Beaver,Chad Miller
3618,baseball,Neshannock,John Quahliero
3619,baseball,Chartiers-Houston,Andrew Manion
3620,baseball,Avonworth,Chris Bardakos
3621,baseball,Bentworth,Dion Jansante
3622,baseball,Marian Catholic,Tony Radocha
3623,baseball,Columbia,Brandon Robinson
3624,baseball,Freedom Area,Daniel O'Leary
3625,baseball,Aliquippa,Danny Bible
3626,baseball,Antietam,Zachary Williams
3627,baseball,Bellwood-Antis,Steve Conlon
3628,baseball,Bethlehem Center,Tony Molish
3629,baseball,Bishop Canevin,Dale Checketts
3630,baseball,Bishop McCort,Chris Pfeil
3631,baseball,Blairsville,John Nepsha
3632,baseball,Bloomsburg,Jeffrey Davis
3633,baseball,Blue Ridge,bill Marvin
3634,baseball,Bodine,Salvatore Garcia
3635,baseball,Brentwood,Greg Perdziola
3636,baseball,Bristol,Lou Persichetti
3637,baseball,Brockway,Terry Moore
3638,baseball,Brookville,Nate Bonfardine
3639,baseball,Burgettstown,Doug Tunno
3640,baseball,Calvary Christian Academy,Don Swogger
3641,baseball,Cambridge Springs,Brad Wheeler
3642,baseball,Camp Hill,Michael Acey
3643,baseball,Carlynton,Frank Zebrasky
3644,baseball,Carmichaels,Richard Krause
3645,baseball,Church Farm,Bob McHale
3646,baseball,Conemaugh Township,Sam Zambanini
3647,baseball,Coudersport,Douglas McClintic
3648,baseball,Cranberry Area,Patrick Irwin
3649,baseball,Curwensville,thomas harzinski
3650,baseball,Devon Prep,Brady McNab
3651,baseball,Dock Mennonite,James Smith
3652,baseball,East Juniata,Justin Martin
3653,baseball,Eisenhower,Clinton Corse
3654,baseball,Elk Lake,Tony Rezykowski
3655,baseball,Fairfield,Dave Hazlett
3656,baseball,Fort Cherry,Bob Sawhill
3657,baseball,Halifax,Jake Sprengle
3658,baseball,Holy Cross,sandy menichetti
3659,baseball,Iroquois,BJ Moon
3660,baseball,Keystone,JP Samay
3661,baseball,Kutztown,Tim Mertz
3662,baseball,Lackawanna Trail,Jon Hickok
3663,baseball,Lakeview,Bill Beith
3664,baseball,Laurel,Gene Digennaro
3665,baseball,Line Mountain,Kevin Mace
3666,baseball,Mahanoy Area,Ian West
3667,baseball,Maplewood,Matt Crocker
3668,baseball,Maritime Academy Charter,Brad Stetler
3669,baseball,MAST Community Charter,Bob Hopkins
3670,baseball,Masterman,Victor Otarola
3671,baseball,McConnellsburg,Robert Koontz
3672,baseball,Minersville,joel motuk
3673,baseball,Mohawk Area,Kevin Sapp
3674,baseball,Moravian Academy,Chris Eckman
3675,baseball,Moshannon Valley,Ryan Cornelius
3676,baseball,Mountain View,Anthony Borgia
3677,baseball,Muncy,Chris Persing
3678,baseball,Neumann-Goretti,Joseph Messina
3679,baseball,Newport,Steve Zeiders
3680,baseball,North Catholic,John Haggerty
3681,baseball,North Star,Dr. Michael Blucas
3682,baseball,Northeast Bradford,Brian Pifer
3683,baseball,Northgate,Brandon Hogle
3684,baseball,Northwest Area,LOU DiPasquale
3685,baseball,Old Forge,Tony DiMattia
3686,baseball,Our Lady of the Sacred Heart,Phil McCarren
3687,baseball,Panther Valley,Rich Evanko
3688,baseball,Purchase Line,Ray Hill
3689,baseball,Redbank Valley,Craig Hibell
3690,baseball,Reynolds,Bob Foust
3691,baseball,Riverview,William Gras
3692,baseball,Rocky Grove,bill wilson
3693,baseball,Saegertown,JJ Potts
3694,baseball,Saul,James Peterson
3695,baseball,Schuylkill Haven,Dennis Siket
3696,baseball,Serra Catholic,Brian Dzurenda
3697,baseball,Sharpsville,Brian Smith
3698,baseball,Shenandoah Valley,Jeff Maksimik
3699,baseball,Shenango,Matt Diesel
3700,baseball,South Williamsport,Casey Waller
3701,baseball,Southern Columbia Area,Mike Myers
3702,baseball,Southern Huntingdon County,Rob Smith
3703,baseball,Steelton-Highspire,Darren Jones
3704,baseball,Sto-Rox,Dave Rugh
3705,baseball,Summit Academy,Joseph Marak
3706,baseball,Troy,Kevin Allen
3707,baseball,Union City,Steve Yovich
3708,baseball,Valley Forge Military Academy,Lou Orth
3709,baseball,Wellsboro,Philip Prough
3710,baseball,West Branch,Butch Emigh
3711,baseball,Williams Valley,Don Matter
3712,baseball,Williamson,William Fye
3713,baseball,Wilmington,James Geramita
3714,baseball,Windber,Dan Clark
3715,baseball,Wyalusing Valley,David Hitchcock
3716,baseball,York Catholic,JOE GURRERI
3717,baseball,Palmerton,Erick Kresge
3718,baseball,Pen Argyl,Matt Suarez
3719,baseball,Beaver Falls,Rich Rowe
3720,baseball,"Riverside (Ellwood City, PA)",Dan Oliastro
3721,baseball,Annville-Cleona,Mike Miller
3722,baseball,Bald Eagle Area,James Gardner
3723,baseball,Biglerville,Jeff Taylor
3724,baseball,Brandywine Heights Area,Chris Cole
3725,baseball,Brownsville,Skooter Roebuck
3726,baseball,Burrell,Mark Spohn
3727,baseball,Cambria Heights,Bill Bendis
3728,baseball,Carbondale Area,Stephen Moro
3729,baseball,Catasauqua,Steve Bradley
3730,baseball,Central,AJ Hoenstine
3731,baseball,Central Cambria,Joe Klezek
3732,baseball,Central Columbia,Kirk Seesholtz
3733,baseball,Charleroi,Luke Mollis
3734,baseball,Chestnut Ridge,Joe Perez
3735,baseball,Community Academy of Philadelphia,Bridgette Whitermore
3736,baseball,Conwell-Egan Catholic,Steve Carr
3737,baseball,Danville,Devin Knorr
3738,baseball,Delaware Valley Charter,will cambria
3739,baseball,Dobbins-Randolph Vo-Tech,Louis Zambino
3740,baseball,Dunmore,Michael Hallinan
3741,baseball,Elmer L. Meyers,Matthew Skrepenak
3742,baseball,Everett,Travis Klahre
3743,baseball,Fairview,Joe Spinelli
3744,baseball,Franklin,Brian Schmidt
3745,baseball,Freire Charter,Sam Forman
3746,baseball,GAR Memorial,Kyle Paul
3747,baseball,Girard,John Tramontano
3748,baseball,Greenville,John Cascio
3749,baseball,Hanover,Doug Wherley
3750,baseball,Hanover Area,Mike Zapotoski
3751,baseball,Hickory,Gray MacKenzie
3752,baseball,Holy Redeemer,Christopher Ritsick
3753,baseball,Hughesville,Christopher Kish
3754,baseball,Juniata,Nick Beward
3755,baseball,Karns City,Josh Smith
3756,baseball,Lakeland,Larry Piccini
3757,baseball,Lake-Lehman,Len Sincavage
3758,baseball,Lancaster Catholic,Ty Book
3759,baseball,Ligonier Valley,Brett Marabito
3760,baseball,Lincoln,Jeff Fotia
3761,baseball,Loyalsock Township,Zac Martin
3762,baseball,Marion Center,Justin Hill
3763,baseball,Mercyhurst Prep,Randy Durkoske
3764,baseball,Mid Valley,Bill Roe
3765,baseball,Moniteau,ross martin
3766,baseball,Montoursville,Jeremy Eck
3767,baseball,Montrose,Josh Winn
3768,baseball,Mount Carmel,Brenton Eades
3769,baseball,Mount Union,Timothy Hicks
3770,baseball,Mt. Pleasant,Chris Firmstone
3771,baseball,New Brighton,Michael Kirschner
3772,baseball,North East,Jordan Fargiorgio
3773,baseball,Northern Lehigh,Gregory King
3774,baseball,Northwestern,Aaron Morley
3775,baseball,Notre Dame-Green Pond,Michael Bedics
3776,baseball,Oley Valley,Nathan Reed
3777,baseball,Palisades,Gary Koenig
3778,baseball,Penn Cambria,James Poldiak
3779,baseball,Penns Valley Area,Jon Bowersox
3780,baseball,Pequea Valley,Dwayne Reiter
3781,baseball,Perry Traditional Academy,Bob Struth
3782,baseball,Philadelphia Academy Charter,Jack Smith
3783,baseball,Philadelphia Performing Arts,Joseph DeStefano
3784,baseball,Philipsburg-Osceola,Doug Sankey
3785,baseball,Pine Grove,Keith Lehman
3786,baseball,Prep Charter,Shawn Magee
3787,baseball,Richland,Josh Day
3788,baseball,"Riverside (Taylor, PA)",SEAN HUGHES
3789,baseball,Roxborough,Michael Perricone
3790,baseball,Salisbury Township,Mike Pochron
3791,baseball,Schuylkill Valley,Mark Dietrich
3792,baseball,Science Leadership Academy at Beeber,Wade King
3793,baseball,Seneca,Jim Koper
3794,baseball,Seton LaSalle,Mike Wagner
3795,baseball,Shady Side Academy,Bob Grandizio
3796,baseball,South Allegheny,Mark Suckfiel
3797,baseball,South Side,Eric Statler
3798,baseball,Susquenita,William Quigley
3799,baseball,Tacony Academy Charter,Chris Jackson
3800,baseball,Tamaqua,Jeffrey Reading
3801,baseball,Titusville,Roy Schweitzer
3802,baseball,Towanda,Karl Raffin
3803,baseball,Trinity,Chris Cap
3804,baseball,Tyrone,Kevin Soellner
3805,baseball,Valley,Jim Basilone
3806,baseball,Warrior Run,Harold Raup
3807,baseball,Washington,Anthony Belcastro
3808,baseball,Waynesburg Central,Jamie Moore
3809,baseball,West Shamokin,Dave Powers
3810,baseball,Western Wayne,Drew Boandl
3811,baseball,Westmont Hilltop,Paul Knupp
3812,baseball,Allentown Central Catholic,Mike Brosious
3813,baseball,Athens,Brendon Hitchcock
3814,baseball,Beaver,Noah Medich
3815,baseball,Bedford,Adam Arnold
3816,baseball,Belle Vernon,Tony Watson
3817,baseball,Bellefonte,Jon Clark
3818,baseball,Berwick,Brian Pinterich
3819,baseball,Bethlehem Catholic,Michael Grasso
3820,baseball,Big Spring,Josh Petty
3821,baseball,Blackhawk,Bob Amalia
3822,baseball,Boiling Springs,Paul VonStein
3823,baseball,Bradford,Eric Haynoski
3824,baseball,Carver High School of Engineering & Science,William Otto
3825,baseball,Central Tech,Hart PPatrick
3826,baseball,Clearfield,Sid Lansberry
3827,baseball,Columbia Montour Vo-Tech,Michael Beaver
3828,baseball,Conneaut Area,Todd Greenawalt
3829,baseball,Conrad Weiser,Jeremy Hall
3830,baseball,Corry,Adam Brewer
3831,baseball,Dallas,Kenneth Kashatus
3832,baseball,Deer Lakes,Joshua Tysk
3833,baseball,Derry,John Flickinger
3834,baseball,East Pennsboro,Tyler Comp
3835,baseball,Eastern Lebanon County,Chris Weidner
3836,baseball,Eastern York,Brett Heiser
3837,baseball,Elizabeth Forward,Frank Champ
3838,baseball,Forest Hills,robert carpenter
3839,baseball,Fort LeBoeuf,Jeff Nichols
3840,baseball,Freeport,Ed Carr
3841,baseball,General McLane,Rob Kennerknecht
3842,baseball,Greater Johnstown,Koko Pfeil
3843,baseball,Greater Nanticoke Area,Joe Yudichak
3844,baseball,Greensburg Salem,Bill Wisniewski
3845,baseball,Grove City,Billy Herman
3846,baseball,Hamburg,Hawks Baseball Club
3847,baseball,Harbor Creek,Tim McQueeney
3848,baseball,High School of the Future,Mark Guldin
3849,baseball,Highlands,Jeff Campbell
3850,baseball,Honesdale,Ernest Griffis
3851,baseball,Hopewell,Morgan Singletary
3852,baseball,Indiana,Bill Thompson
3853,baseball,James Buchanan,Dave Sanchez
3854,baseball,Jersey Shore,mike english
3855,baseball,Jim Thorpe,Joseph Marykwas
3856,baseball,John Bartram,james ockimey
3857,baseball,Jules E. Mastbaum Vo-Tech,Steve Lesh
3858,baseball,Kennard-Dale,Blake Knecht
3859,baseball,Keystone Oaks,Joe Aul
3860,baseball,Knoch,Sean O'Donnell
3861,baseball,Lewisburg,Brian Zysset
3862,baseball,Littlestown,Larry Baumgardner
3863,baseball,Lower Moreland,Tony Martino
3864,baseball,Mariana Bracetti Academy,Gregg Randle
3865,baseball,Middletown,Michael Carnes
3866,baseball,Midd-West,Scott Wright
3867,baseball,Mifflinburg,Thomas Church
3868,baseball,Milton,chip Rearick
3869,baseball,Monsignor Bonner/Archbishop Prendergast Catholic,Steve DeBarberie
3870,baseball,New Castle,Bill Cook
3871,baseball,New Hope-Solebury,Tony Vlahovic
3872,baseball,North Schuylkill,Nick Brayford
3873,baseball,Northern Lebanon,Daryl Hess
3874,baseball,Northwestern Lehigh,Duran Porrino
3875,baseball,Nueva Esperanza,Kyle Riley
3876,baseball,Octorara Area,DREW BAUMGARDNER
3877,baseball,Oil City,Steve Pikna
3878,baseball,Overbrook,David DiEva
3879,baseball,Pope John Paul II,Charles Deluzio
3880,baseball,Pottstown,Chris Petro
3881,baseball,Pottsville,Michael Welsh
3882,baseball,Punxsutawney,Mike Dickey
3883,baseball,Randolph Vo-Tech,Mike Bell
3884,baseball,Ringgold,Don Roberts
3885,baseball,Saucon Valley,Gary Laub
3886,baseball,Scranton Prep,Mark Seitzinger
3887,baseball,Selinsgrove,Brent Beiler
3888,baseball,Shamokin Area,Jason Mowery
3889,baseball,Sharon,Kevin Burns
3890,baseball,Shikellamy,Derek Alex
3891,baseball,Shippensburg,Brian Etter
3892,baseball,Slippery Rock,Fred Pryor
3893,baseball,Somerset,Steve Costea
3894,baseball,South Fayette,Kenny Morgan
3895,baseball,South Park,Steve Bucci
3896,baseball,Springfield Township,Dennis Primavera
3897,baseball,St. Marys,aj meeker
3898,baseball,Susquehanna Township,Ross Webb
3899,baseball,Susquehannock,Chad Farmer
3900,baseball,Uniontown,Ken Musko
3901,baseball,Valley View,Jason Munley
3902,baseball,Warren,Rick Eaton
3903,baseball,West Mifflin,Jeff Smith
3904,baseball,West Perry,Jeff Sanno
3905,baseball,Wilson Area,Steven Wagner
3906,baseball,Wyomissing,Ronald Schaeffer
3907,baseball,York Suburban,Casey Markey
3908,baseball,Daniel Boone,Jason McCord
3909,baseball,Twin Valley,John Summers
3910,baseball,Abington Heights,Bill Zalewski
3911,baseball,Academy Park,nick russo
3912,baseball,Albert Gallatin,Ron Popovich
3913,baseball,Archbishop Ryan,Nick Chichilitti
3914,baseball,Archbishop Wood,Jim DiGuiseppe Jr.
3915,baseball,Armstrong,Ed Morris
3916,baseball,Bangor,Greg Hartman
3917,baseball,Bayard Rustin,Brad Harkins
3918,baseball,Benjamin Franklin,Rob Moore
3919,baseball,Bishop Shanahan,Brian Boyko
3920,baseball,Blue Mountain,Bill Dobrolsky
3921,baseball,Boys' Latin Charter,Joe Dunn
3922,baseball,Brashear,Brian Matts
3923,baseball,Cardinal O'Hara,Thomas Grandieri
3924,baseball,Carrick,DANIEL STUBENBORT
3925,baseball,Cathedral Prep,Joshua Constable
3926,baseball,Cedar Cliff,Justin Secrest
3927,baseball,Central Mountain,Michael Kramer
3928,baseball,Chartiers Valley,Curt Cairns
3929,baseball,Chichester,Dan Singley
3930,baseball,Cocalico,Mike Bertolino
3931,baseball,Crestwood,John Kotsko
3932,baseball,Dover,Mike Santoro
3933,baseball,DuBois,Todd Stiner
3934,baseball,Elizabethtown,Jordan Higgins
3935,baseball,Ephrata,Adrian Shelley
3936,baseball,Exeter Township,Justin Freese
3937,baseball,Fleetwood,Rolland Green
3938,baseball,Fox Chapel,Jim Hastings
3939,baseball,Franklin Learning Center,Brian Kelly
3940,baseball,Franklin Regional,Bobby Saddler
3941,baseball,Franklin Towne,Daniel Senner
3942,baseball,Garden Spot,J.D. Stern
3943,baseball,Gateway,Mark Wardzinski
3944,baseball,Gettysburg,Ryan Brady
3945,baseball,Glen Mills,Jason Alcott
3946,baseball,Great Valley,Matt Schultz
3947,baseball,Greater Latrobe,Matt Basciano
3948,baseball,Greencastle-Antrim,Eric Shaner
3949,baseball,Hampton,Bruce Steckel
3950,baseball,Harriton,scott kurzinsky
3951,baseball,Hershey,Carol Fricke
3952,baseball,Hollidaysburg,Jon Szynal
3953,baseball,Holy Ghost Prep,Vince Rossomando
3954,baseball,Interboro,Anthony Dinicola
3955,baseball,James M. Coughlin,Moe Rodzinak
3956,baseball,Kennett,Joe Oleykowski
3957,baseball,Kiski Area,Aaron Albert
3958,baseball,Lampeter-Strasburg,Keith Martin
3959,baseball,Laurel Highlands,Scott DeBerry
3960,baseball,Lower Dauphin,Kenneth Kulina
3961,baseball,Lower Merion,Timothy Gunn
3962,baseball,Manheim Central,Jason Thompson
3963,baseball,Marple Newtown,Mark Jordan
3964,baseball,Mars,Jason Thompson
3965,baseball,Martin Luther King,Donald Blick
3966,baseball,McKeesport,John Pry II
3967,baseball,Meadville,Bruce Stewart
3968,baseball,Mechanicsburg,Clay McAllister
3969,baseball,Milton Hershey,Eric Shur
3970,baseball,Montour,Glenn Vietmeier
3971,baseball,Moon Area,Todd Goble
3972,baseball,Muhlenberg,Brian Kopetsky
3973,baseball,New Oxford,Scott Anderson
3974,baseball,North Hills,David Sentner
3975,baseball,North Pocono,Brian Jardine
3976,baseball,Northeastern,Andrew Srebroski
3977,baseball,Northern York,Brian Robison
3978,baseball,Obama Academy of International Studies,JAMES HELTERBRAN
3979,baseball,Palmyra,Neil Weber
3980,baseball,Penncrest,Rusty Abrams
3981,baseball,Phoenixville,Geoff Thomas
3982,baseball,Pittston,Jonathan Woytach
3983,baseball,Pottsgrove,James Nash
3984,baseball,Radnor,Joe Kerrigan
3985,baseball,Red Land,Ben Dunmire
3986,baseball,Samuel Fels,George Dufner
3987,baseball,Solanco,Thomas Fish
3988,baseball,South Western,Mike Resetar
3989,baseball,Spring Grove,kevin Stiffler
3990,baseball,Springfield,Brian Francis
3991,baseball,Strath Haven,Brian Fili
3992,baseball,Trinity,Shawn Allen
3993,baseball,Unionville,Mike Magee
3994,baseball,Upper Merion Area,Matt Mitchell
3995,baseball,Upper Moreland,Dan Heiland
3996,baseball,Upper Perkiomen,Frank Mercon
3997,baseball,Wallenpaupack Area,Todd Schmalzle
3998,baseball,Waynesboro,Gregory Chandler
3999,baseball,West Allegheny,Bryan Cornell
4000,baseball,West Philadelphia,Jermaine Snell
4001,baseball,Whitehall,Shaun O'Boyle
4002,baseball,Wissahickon,Andy Noga
4003,baseball,Woodland Hills,Larry Whiteherse
4004,baseball,Reading,Donald Helwig
4005,baseball,Ridley,Anthony Monzo
4006,baseball,Abington,Jon Morrissette
4007,baseball,Abraham Lincoln,John Larsen
4008,baseball,Altoona,Tom Smith
4009,baseball,Avon Grove,Jason McGehean
4010,baseball,Baldwin,Steven Bucci
4011,baseball,Bensalem,harry daut
4012,baseball,Bethel Park,Patrick Zehnder
4013,baseball,Boyertown,Nick Palladino
