,sport,school,coach
3630,Basketball,Wellborn,Shanese Morgan
3631,Basketball,Opp,Bridgett Brantley
3632,Basketball,Gordo,Alicia Ware
3633,Basketball,Greensboro,Frances Dunn
3634,Basketball,Anniston,Eddie Bullock
3635,Basketball,Childersburg,Gavin King
3636,Basketball,Rogers,Blake Prestage
3637,Basketball,Headland,Jytu Blackmon
3638,Basketball,Sipsey Valley,Denson Ferrell
3639,Basketball,Handley,Logan Cofield
3640,Basketball,Hillcrest,Tammie Stallworth-Patrick
3641,Basketball,Hokes Bluff,Jason Shields
3642,Basketball,Priceville,Terrie Nelson
3643,Basketball,Oneonta,Amber Deline
3644,Basketball,Trinity Presbyterian,Blake Smith
3645,Basketball,Curry,Mike Elliott
3646,Basketball,Montgomery Catholic,Jill Clark
3647,Basketball,Fairview,justin billings
3648,Basketball,Sumter Central,Tinnie Hall
3649,Basketball,Good Hope,Amanda Swann
3650,Basketball,UMS-Wright Prep,Terry Canova
3651,Basketball,St. John Paul II,Kyle Overstreet
3652,Basketball,Williamson,Tinika Holley
3653,Basketball,Talladega,Jannie Keith
3654,Basketball,Elmore County,Amy Rachel
3655,Basketball,Haleyville,Senn Williams
3656,Basketball,Booker T. Washington,Natasha Williams
3657,Basketball,Cherokee County,Travis Barnes
3658,Basketball,W.S. Neal,Michael Salter
3659,Basketball,Andalusia,Teresa Herring
3660,Basketball,Kate Duncan Smith DAR,Brandon Edwards
3661,Basketball,Montevallo,Tena Niven
3662,Basketball,Cleburne County,Bronson Ward
3663,Basketball,White Plains,Michael Merriman
3664,Basketball,Leeds,Melissa Causey
3665,Basketball,Ashford,bill herbert
3666,Basketball,Danville,Paul Wilson
3667,Basketball,Ashville,Jonathan Nix
3668,Basketball,Lincoln,Amanda Bailey
3669,Basketball,West Morgan,phillip banks
3670,Basketball,Escambia County,Layton Knight
3671,Basketball,Loveless Academic Magnet Program,Michael Thornton
3672,Basketball,Dallas County,Eddie Jackson
3673,Basketball,Elkmont,Samuel Wallace
3674,Basketball,Randolph School,Wright Ward
3675,Basketball,West Blocton,Casey Lee
3676,Basketball,Dale County,Evan Ballard
3677,Basketball,Holtville,John Mason
3678,Basketball,Charles Henderson,Dyniesha Jones
3679,Basketball,Central,Michael Rivers
3680,Basketball,Madison Academy,Brian Privett
3681,Basketball,West Point,Regina Jones
3682,Basketball,East Limestone,Josh Davis
3683,Basketball,Ramsay,Ronnie Jackson
3684,Basketball,Shelby County,sasha knighten
3685,Basketball,Pleasant Grove,Jason Ford
3686,Basketball,Center Point,ulysses haynes
3687,Basketball,Jackson,Trinnia McKenzie-Smith
3688,Basketball,LeFlore,darrell walton
3689,Basketball,Marbury,Reginald Brown
3690,Basketball,Valley,George Grimes
3691,Basketball,Briarwood Christian,Jim Brown
3692,Basketball,Brewer,Jeff Andrews
3693,Basketball,Jasper,David Mccollum
3694,Basketball,Carroll,Len Stanford
3695,Basketball,Boaz,Brian Hinton
3696,Basketball,Hamilton,Vess Hollingsworth
3697,Basketball,St. Paul's Episcopal,John Redman
3698,Basketball,Vigor,Shani Jones
3699,Basketball,Lawrence County,K.C. Orr
3700,Basketball,Wenonah,Trellice Moore
3701,Basketball,Faith Academy,Martha Algernon
3702,Basketball,Jemison,Stacy McGehee
3703,Basketball,Alexandria,Phillip Hartsfield
3704,Basketball,Demopolis,Tony Pittman
3705,Basketball,Brewbaker Tech,Cynthia Thompson
3706,Basketball,Madison County,Corey Head
3707,Basketball,Citronelle,Carol Turner
3708,Basketball,Dora,Michael Bridges
3709,Basketball,Ardmore,Brittney Smith
3710,Basketball,John Carroll Catholic,Ronald Steele
3711,Basketball,Bibb County,Louis Dearman
3712,Basketball,Scottsboro,Derek Wynn
3713,Basketball,Greenville,Marcus Mickles
3714,Basketball,Sylacauga,Derrick Crawford
3715,Basketball,Russellville,james bostick
3716,Basketball,Rehobeth,Brandon Sunday
3717,Basketball,Chilton County,Paul DuBose
3718,Basketball,Crossville,Jonathan Peppers
3719,Basketball,Satsuma,Sherman Winston
3720,Basketball,Central of Clay County,Coach Thornbury
3721,Basketball,Beauregard,terry Welch
3722,Basketball,St. Clair County,Justin Brandon
3723,Basketball,Tallassee,Sarah Foreman
3724,Basketball,Parker,Brerante Sledge
3725,Basketball,Homewood,Kevin Tubbs
3726,Basketball,Dothan,DiShon Benjamin
3727,Basketball,Albertville,Matt Nelson
3728,Basketball,"Carver (Birmingham, AL)",Jarvis Wilson
3729,Basketball,Chelsea,Jason Harlow
3730,Basketball,Fort Payne,Steve Sparks
3731,Basketball,Athens,Eddie Murphree
3732,Basketball,Opelika,Devin Booth
3733,Basketball,McAdory,scott blair
3734,Basketball,Eufaula,Jermieke Cliatt
3735,Basketball,Park Crossing,Virginia Barber
3736,Basketball,Pelham,Crosby Morrison
3737,Basketball,Russell County,Demond L. McCoy McCoy
3738,Basketball,Cullman,Josh Hembree
3739,Basketball,Pell City,Jennifer Lee
3740,Basketball,Rain,Precilla Hill
3741,Basketball,"Carver (Montgomery, AL)",Adria Harris
3742,Basketball,Minor,Ratassia Worsham
3743,Basketball,Muscle Shoals,Brenda Mayes-Harris
3744,Basketball,Northridge,Jason Bothwell
3745,Basketball,Clay-Chalkville,Justin Haynie
3746,Basketball,Gulf Shores,Brian Sexton
3747,Basketball,Brookwood,Johnney Ford
3748,Basketball,Hartselle,Gary Orr
3749,Basketball,Jackson-Olin,Marshall Thomas
3750,Basketball,Hillcrest,Steven Sims
3751,Basketball,Stanhope Elmore,Todd Reynolds
3752,Basketball,Daphne,Kimyatta Perry
3753,Basketball,Robertsdale,Justin Moore
3754,Basketball,Lanier,Courtney Ward
3755,Basketball,Buckhorn,Steve Clemons
3756,Basketball,Baldwin County,Brandon Hill
3757,Basketball,Hueytown,Glynis Whitfield-Moss
3758,Basketball,Oxford,Melissa Bennett
3759,Basketball,Wetumpka,Jermel Bell
3760,Basketball,Benjamin Russell,Latreisha Moon
3761,Basketball,Saraland,larry burgess
3762,Basketball,Huffman,Lin Slater
3763,Basketball,Paul W. Bryant,Nequesha Jones
3764,Basketball,Pinson Valley,Sara Halasz
3765,Basketball,Blount,Edmond Wilder
3766,Basketball,Bessemer City,Tahieta Clark
3767,Basketball,Shades Valley,Gary Ferguson
3768,Basketball,Decatur,Brad Boy
3769,Basketball,Hoover,Krystle Johnson
3770,Basketball,Foley,Sally Jeter
3771,Basketball,Spain Park,Mike Chase
3772,Basketball,Theodore,Terry McClure
3773,Basketball,Gadsden City,Jeremy Brooks
3774,Basketball,Austin,Bruce Hamilton
3775,Basketball,McGill-Toolen,Carla Berry
3776,Basketball,Vestavia Hills,John David Smelser
3777,Basketball,Hewitt-Trussville,Tonya Hunter
3778,Basketball,Florence,Will Copeland
3779,Basketball,Auburn,Courtney Pritchett
3780,Basketball,Davidson,Charlie Shipp
3781,Basketball,Baker,Lauren Walker
3782,Basketball,Jefferson Davis,Lakenya Knight
3783,Basketball,Montgomery,Matthew Bosarge
3784,Basketball,Sparkman,Patrick Delay
3785,Basketball,Huntsville,Willie Moore
3786,Basketball,Bob Jones,Jazmine Powers
3787,Basketball,Grissom,Jeff Dunnavant
3788,Basketball,Thompson,Marty Smith
3789,Basketball,Mountain Brook,John London
3790,Basketball,Oak Mountain,S C
3791,Basketball,Enterprise,George Scott
3792,Basketball,Tuscaloosa County,jacob HAAS
3793,Basketball,Lee,Sonya Wilson
3794,Basketball,James Clemens,Amber Deline
3795,Basketball,Prattville,Kamesha Harrison
3796,Basketball,Murphy,Sue Shaw
3797,Basketball,Smiths Station,Tiffany Jordan
3798,Basketball,Southern Academy,David Ingram
3799,Basketball,Sparta Academy,Russ Brown
3800,Basketball,Evangel Christian Academy,Haley Rosa
3801,Basketball,Abbeville Christian Academy,Ray Stinson
3802,Basketball,Heritage Christian Academy,Kelly Hill
3803,Basketball,Restoration Academy,dewayne coker
3804,Basketball,East Memorial Christian Academy,Talitha Jolley
3805,Basketball,Marengo Academy,David Traywick
3806,Basketball,North River Christian,Tenessia Robertson
3807,Basketball,Monroe Academy,Caleb Smith
3808,Basketball,Pickens Academy,Charli Parker
3809,Basketball,Lakeside School,Tyrone Smith
3810,Basketball,Autauga Academy,brian brock
3811,Basketball,Coosa Valley Academy,Kimbo Rutledge
3812,Basketball,Edgewood Academy,chris george
3813,Basketball,Hooper Academy,Buzz Phillips
3814,Basketball,Escambia Academy,Cale Thompson
3815,indoortrack,Academy of Aerospace and Engineering,Jon Angello
3816,indoortrack,Arlington,Steve Arnett
3817,indoortrack,Civic Leadership,Bill King
3818,indoortrack,Coolidge,Je Sammy
3819,indoortrack,Hertford County,Benjamin Anthony
3820,indoortrack,Metropolitan Learning Center,Aundre Suarez
3821,indoortrack,Murphy,Davis Bryant
3822,indoortrack,Myers Park,Lamont Hayes
3823,indoortrack,North Middlesex Regional,John Caouette
3824,indoortrack,Northside - Jacksonville,Sarah Flowers
3825,indoortrack,Parker,Jackson Bowden
3826,indoortrack,Princess Anne,Kevin Rhue
3827,indoortrack,Somerville,Dave Dickerson
3828,rugby,Bulls College Prep,Brian Cusack
3829,rugby,Clayton,Pat Cunningham
3830,snowboard,Reed,Thomas Boughner
3831,snowboard,St. John's,Tim Williams
3832,Speech,Amundsen,Alyssa Kalb
3833,Speech,Cambridge,Gina Petersen
3834,Speech,Gothenburg,Kaitlyn Clark
3835,Speech,Joshua Springs Christian,Susan Alkire
3836,Speech,Snow Canyon,Misty Kirk
3837,Speech,South Miami,Jennifer Coco
